pad_water_reflectance_2011.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spectral reflectance data at locations in the Peace-Athabasca Delta, June/July 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values are the reflectance at wavelengths (Column B) from 350-1025 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All data collected with an ASD Field Spec 3 field spectrometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collected by Colleen Long, Tamlin Pavelsky, and Zachary Miller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"File last modified January 9, 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_Name,Chillowe's Cr,Rochers Abv Chillowe's ,Rochers Top,Dog Camp Island,QF Top,QF TM,QF Middle,QF BM,QF at Peace,Peace Abv QF,Garouche Cr,QF btwn FC and DC,Embarras at Galoot,Embarras Abv CP,FC Abv CP,Goose Island Channel,Ath at GIC,FC at GW,Ath at FC,L. Athabasca Transect 1,L. Athabasca Transect 2,L. Athabasca Transect 3,L. Athabasca Transect 4,L. Athabasca Transect 5,L. Athabasca Transect 6,L. Athabasca Transect 7,L. Athabasca Transect 8,L. Athabasca Transect 9,L. Athabasca Transect 10,L. Athabasca Transect 11,L. Athabasca Transect 12,L. Athabasca Transect 13,L. Athabasca Transect 14,L. Athabasca Transect 15,L. Athabasca Transect 16,L. Athabasca Transect 17,L. Athabasca Transect 18,L. Athabasca Transect 19,L. Athabasca Transect 20,L. Athabasca Transect 21,L. Athabasca Transect 22,L. Athabasca Transect 23,Rochers Top,Rochers Abv Chillowe's ,Chillowe's Cr,Rochers Middle,Rochers Bottom,Peace at Fossil Pt,Peace at Coupe,Coupe Abv Weir,Garouche Cr,QF btwn FC and DC,Embarras at Galoot,Embarras Abv CP,FC Abv CP,FC at GW,Ath at FC,Ath below Richardson,Limon Channel,Limon Lake,Limon Lake West,Richardson Abv Limon,Dog Camp Island,QF Top,QF TM,QF Middle,QF BM,QF at Peace,Peace Abv QF,Peace at Sweetgrass,Peace Abv Carlsons,Peace Below Carlsons,Coupe West of Weir,Coupe Abv Weir,Fort Chip Bay Channel,L. Mamawi NS transect 1,L. Mamawi NS transect 2,L. Mamawi NS transect 3,L. Mamawi NS transect 4,L. Mamawi NS transect 5,L. Mamawi NS transect 6,L. Mamawi NS transect 7,L. Mamawi NS transect 8,L. Mamawi NS transect 9,L. Mamawi NS transect 10,L. Mamawi NS transect 11,L. Mamawi NS transect 12,L. Mamawi NS transect 13,L. Mamawi NS transect 14,L. Mamawi NS transect 15,L. Athabasca Transect 2,Embarras at Galoot,Embarras Abv CP,Embarras Abv Mamawi,Mamawi Creek,Long Portage Creek,Long Portage Lake 1,Long Portake Lake 2,Mamawi Creek Abv Lake,Dog Camp Island,L. Athabasca Transect 1,L. Athabasca Transect 2,L. Athabasca Transect 3,L. Athabasca Transect 4,L. Athabasca Transect 5,L. Athabasca Transect 6,L. Athabasca Transect 7,L. Athabasca Transect 8,Goose Island Channel,Ath at GIC,Ath below Jackfish,Jackfish Creek,Jackfish Creek near Lake,Richardson Lake,Rochers at Chillowe's,Embarras at Galoot,FC at GW,Ath at FC,Ath blw Richardson,Limon Channel,Limon Lake,Limon Lake West,Richardson Abv Limon,Ath Abv Richardson,CP at FC,Embarras Abv CP,Rochers Top,Rochers Abv Chillowe's,Chillowe's Cr,Rochers Middle,Rochers Bottom,Peace at Fossil Pt,Peace at Coupe,Coupe West of Weir,QF at Peace,QF BM,QF Middle,QF TM,QF Top,Dog Camp Island,L. Athabasca Transect 1,L. Athabasca Transect 2,L. Athabasca Transect 3,L. Athabasca Transect 4,L. Athabasca Transect 5,L. Athabasca Transect 6,L. Athabasca Transect 7,L. Athabasca Transect 8,L. Athabasca Transect 9,L. Athabasca Transect 10,L. Athabasca Transect 11,L. Athabasca Transect 12,L. Athabasca Transect 13,L. Athabasca Transect 14,L. Athabasca Transect 15,L. Athabasca Transect 16,L. Athabasca Transect 17,L. Athabasca Transect 18,L. Athabasca Transect 19,L. Athabasca Transect 20,L. Athabasca Transect 21,L. Athabasca Transect 22,L. Athabasca Transect 23,L. Athabasca Transect 24,L. Mamawi EW transect 1,L. Mamawi EW transect 2,L. Mamawi EW transect 3,L. Mamawi EW transect 4,L. Mamawi EW transect 5,L. Mamawi EW transect 6,L. Mamawi EW transect 7,L. Mamawi EW transect 8,L. Mamawi EW transect 9,L. Mamawi EW transect 10,L. Mamawi EW transect 11,L. Mamawi EW transect 12,L. Mamawi EW transect 13
810,0.018759879,0.057066634,0.065101981,0.467026193,0.075376973,0.027349864,0.031698494,0.03190427,0.027232524,0.070682084,0.018759879,0.152269021,0.095811114,0.099750188,0.099225194,0.188043075,0.120843066,0.122790015,0.117219215,0.113371895,0.053341933,0.06188889,0.041189031,0.068700962,0.076205114,0.147440561,0.112808707,0.115267511,0.134453807,0.136992674,0.131567992,0.21757848,0.175553574,0.252183046,0.129630943,0.125199639,0.125356309,0.135757237,0.241540949,0.181922467,0.133433459,-9999,0.119553103,0.101452073,0.030064278,0.079138918,0.057537726,0.138353844,0.136811009,0.068551947,0.047031416,0.092178444,0.114410068,0.123930558,0.159784341,0.131770854,0.118835417,0.115537051,0.126365001,0.134537483,0.113762429,0.127858974,0.096413324,0.12114585,0.137162952,0.130494676,0.146591155,0.124646573,0.130870187,0.12719262,0.131837399,0.120361222,0.120006916,0.156873928,0.015292056,0.125153366,0.296647316,0.136977354,0.104030085,0.141691354,0.115888393,0.126828015,0.109844987,0.116510042,0.124229893,0.118846605,0.126290709,0.199993094,0.049960903,0.129981209,0.113371895,0.115297882,0.10736812,0.090260399,0.097559379,0.01424425,0.023336013,0.025357938,0.187627126,0.111384109,0.142779687,0.135589661,0.125028536,0.116687229,0.136771266,0.127508501,0.128935808,0.112808707,0.233606489,0.144583373,0.135961936,0.114379007,0.131261175,0.165240873,0.132746528,0.084258929,0.18960643,0.076909396,0.18168889,0.07539716,0.052121367,0.062273575,0.019000535,0.082412015,0.094460434,0.095495473,0.14844034,0.181311463,0.107736136,0.24091832,0.193725416,0.201036348,0.147358186,0.170191269,0.164282786,0.110837157,0.172399462,0.18562312,0.174001253,0.090641385,0.098988541,0.11242746,0.105545968,0.142631243,0.015007522,0.103954627,0.14040934,0.125851657,0.189748,0.13166948,0.14946661,0.105452895,0.111805157,0.142638804,0.129536706,0.099733123,0.098175961,0.098015392,0.080088895,0.105966189,0.090635653,0.157005623,0.071543826,0.071279943,0.076445014,0.072859667,0.046025684,0.018780574,0.018780574,0.041314283,0.056837357,0.071770447,0.333489621,0.139234263,0.066415599,0.075170742,0.110400906
811,0.018687751,0.056959815,0.064964518,0.467476033,0.07521372,0.02712061,0.031447602,0.031719612,0.026694197,0.070484677,0.018687751,0.151902367,0.09588802,0.099725758,0.099189861,0.187958043,0.120779043,0.122762669,0.117147099,0.113289994,0.053164498,0.061748631,0.040908237,0.068609242,0.076012544,0.147245256,0.112759764,0.115202243,0.134354423,0.136962548,0.131491241,0.217561224,0.175530724,0.252063792,0.129469657,0.125125385,0.125286297,0.135722559,0.241520704,0.182034488,0.133407082,-9999,0.119503219,0.101328688,0.030077446,0.079008349,0.057313354,0.138506903,0.136967577,0.068311467,0.047046317,0.092118592,0.114499444,0.123885943,0.159954239,0.131797494,0.118870027,0.115584129,0.126310962,0.134434275,0.113647355,0.127980389,0.096404344,0.121260613,0.137235095,0.13046439,0.146787883,0.124902056,0.131023104,0.127448843,0.13184214,0.120266162,0.11990566,0.156943608,0.015267322,0.124948024,0.296252777,0.13681397,0.103996759,0.141511925,0.11593838,0.126805421,0.109759238,0.11640181,0.124185817,0.118698654,0.126229162,0.199773808,0.049867508,0.12998413,0.113289994,0.115218027,0.1073255,0.090195561,0.097297665,0.014045498,0.023155733,0.025135808,0.187635345,0.111259436,0.142785427,0.135670681,0.124916254,0.116697647,0.136702099,0.127358249,0.128788905,0.112759764,0.234198112,0.144603379,0.135593067,0.11430507,0.131174477,0.165187135,0.132644795,0.084085236,0.189990434,0.076866873,0.18118092,0.075122282,0.051764028,0.06189722,0.019009345,0.082426845,0.094468803,0.095262361,0.148536599,0.181482345,0.107751874,0.241058043,0.193636581,0.201128284,0.147472781,0.170472917,0.164424711,0.110506335,0.172447802,0.185533122,0.174076682,0.090461883,0.098787386,0.112294631,0.105536109,0.142578527,0.014958308,0.103944627,0.140242281,0.12585589,0.189706713,0.131567948,0.14940536,0.105433171,0.111677424,0.142607858,0.12950035,0.099708206,0.098224045,0.097878394,0.079888892,0.105785805,0.090481778,0.156883343,0.07160552,0.071180447,0.076058752,0.072567676,0.045773562,0.018691108,0.018691108,0.041061844,0.056562886,0.071534781,0.333718025,0.139053937,0.066321475,0.074939145,0.110307682
812,0.018644517,0.056753353,0.06482769,0.468694707,0.075017538,0.02679069,0.031215781,0.031656852,0.026306946,0.070287028,0.018644517,0.151442092,0.096087012,0.099668248,0.099147751,0.187975179,0.120641679,0.122674209,0.117008499,0.113106863,0.052962417,0.061629863,0.040629664,0.068469029,0.075743259,0.147193153,0.112651347,0.115181833,0.13409975,0.136723465,0.131381937,0.217499803,0.17550461,0.251853168,0.129315921,0.125084882,0.125162005,0.135573259,0.241493426,0.181986993,0.13335465,-9999,0.119466006,0.101154764,0.030018143,0.078875514,0.057076044,0.138675398,0.137074537,0.068085635,0.046897935,0.09202846,0.11451651,0.123686758,0.160168162,0.131753631,0.118885649,0.115605372,0.126271256,0.134253315,0.113513688,0.128016359,0.096540312,0.121456269,0.137316101,0.130507631,0.146828576,0.125129594,0.13113941,0.127491685,0.131849463,0.120135358,0.119862821,0.157033124,0.015296105,0.124798714,0.295668382,0.136628256,0.103889765,0.141326691,0.115963702,0.126741706,0.10969894,0.116282248,0.124186952,0.118476462,0.126033875,0.19965623,0.049771307,0.129920726,0.113106863,0.115159188,0.107310845,0.090304049,0.097090593,0.013799397,0.023053966,0.025135095,0.187710494,0.111273635,0.142862113,0.135692468,0.124778662,0.116660667,0.13660106,0.127261753,0.128581103,0.112651347,0.234823969,0.144515618,0.135095736,0.114105005,0.130909018,0.165091209,0.1325209,0.08398789,0.190445116,0.076816556,0.180354269,0.074953929,0.05152112,0.06143306,0.019695851,0.082387775,0.094460376,0.095038435,0.148736081,0.18163607,0.107726946,0.241103432,0.193553424,0.201213916,0.147437605,0.170684976,0.164600026,0.110118828,0.172589685,0.185394415,0.174125522,0.090204447,0.098637975,0.112239461,0.105440046,0.142459161,0.01492663,0.103881585,0.139997464,0.125855362,0.189777066,0.131296211,0.149390747,0.105268294,0.11147875,0.142568094,0.129438053,0.099598054,0.098191015,0.097717063,0.079799909,0.105633164,0.090349885,0.156696362,0.071607186,0.071080225,0.075582659,0.072296721,0.045402527,0.018545678,0.018545678,0.040844746,0.056225996,0.071255049,0.333457502,0.139140583,0.066193233,0.074665366,0.110231293
813,0.01865084,0.056450638,0.064692348,0.470159918,0.074796941,0.026274942,0.031343602,0.031604296,0.026373766,0.070308004,0.01865084,0.150944194,0.09642512,0.09960392,0.099133097,0.188089565,0.120508356,0.122611391,0.116806033,0.112754964,0.052737497,0.061547176,0.040881352,0.068388113,0.075761661,0.147340371,0.112507924,0.115031941,0.133719295,0.136311112,0.131176465,0.217398326,0.175520045,0.251833352,0.129230268,0.12504903,0.125135729,0.135585144,0.241432984,0.181682065,0.133354509,-9999,0.119354697,0.10094832,0.029861388,0.078668822,0.056909198,0.138697912,0.137063414,0.06792463,0.046117496,0.091902909,0.114448559,0.123559063,0.160409776,0.131651367,0.118918161,0.115534152,0.126250999,0.13406914,0.113378268,0.127962118,0.096566249,0.121559702,0.137368292,0.130660558,0.146708061,0.1252901,0.130974767,0.127385731,0.131653365,0.120335433,0.119984963,0.157082642,0.015348646,0.124854363,0.294936985,0.136513287,0.103727828,0.141170942,0.115615693,0.126583311,0.109786252,0.116139532,0.12423436,0.118339283,0.125724854,0.199522479,0.049653091,0.129781336,0.112754964,0.115293963,0.107237772,0.090412522,0.097073539,0.013673673,0.0231231,0.025122301,0.187789134,0.111176438,0.142749235,0.135553509,0.124674271,0.116644344,0.13652084,0.127123092,0.128356752,0.112507924,0.235335972,0.144248818,0.134538404,0.113801965,0.13056003,0.164947865,0.132314971,0.083947369,0.1909043,0.076762374,0.180465694,0.074901172,0.051356375,0.062044609,0.01942796,0.082191618,0.094491498,0.095006777,0.149049999,0.181752665,0.107488276,0.24108013,0.193423721,0.20133059,0.147447763,0.170726069,0.164815624,0.109481067,0.173222167,0.185128528,0.174227124,0.09017418,0.098548359,0.11226591,0.10511758,0.142329786,0.014918901,0.103750631,0.139702059,0.125770711,0.189890643,0.13107394,0.149337288,0.105036834,0.111237786,0.14249886,0.129331719,0.099411286,0.097992866,0.097538623,0.079796832,0.105581828,0.090197552,0.156516629,0.071314235,0.071074069,0.075246244,0.071899877,0.045071335,0.018322238,0.018322238,0.040878502,0.056150442,0.070928299,0.332647849,0.139429446,0.06603819,0.074487554,0.110132654
814,0.018484339,0.056316066,0.064419878,0.471316064,0.074581114,0.025963217,0.031398984,0.031476823,0.026039555,0.070109904,0.018484339,0.150472716,0.095881331,0.099459106,0.099092097,0.188122425,0.120443363,0.12268692,0.116572855,0.112486742,0.05247059,0.061256806,0.040357497,0.068102797,0.075251706,0.146999411,0.11243148,0.114752752,0.133614373,0.136429943,0.130948916,0.217321736,0.175507662,0.251786698,0.129320877,0.124888987,0.12498162,0.135309287,0.241424614,0.181603124,0.13329146,-9999,0.118974148,0.100730998,0.029916731,0.078384026,0.056564933,0.138860942,0.137094669,0.067673933,0.046345474,0.091737587,0.11451765,0.123587963,0.160416065,0.13162575,0.118900737,0.11549401,0.126160226,0.13382715,0.113111198,0.127855874,0.096488599,0.121437069,0.137343429,0.130766233,0.14686791,0.125267933,0.131159081,0.12743767,0.131445813,0.120321986,0.119644376,0.15719712,0.015282515,0.12455017,0.294114929,0.136309383,0.103588846,0.140813238,0.115471362,0.126347914,0.109568651,0.11606909,0.124167991,0.118116883,0.125560312,0.199045588,0.049467969,0.129741556,0.112486742,0.115311982,0.107052962,0.090290824,0.09698062,0.013686944,0.022621522,0.024870997,0.187665545,0.110756602,0.142318845,0.135472178,0.124533772,0.116518965,0.13637487,0.126904333,0.1279255,0.11243148,0.235840412,0.144073888,0.133927327,0.11355767,0.130322869,0.16469165,0.132108224,0.083505656,0.191107313,0.076810098,0.180145179,0.074552897,0.051065379,0.061859574,0.020300261,0.081982345,0.094089044,0.094730177,0.148849918,0.181879035,0.107399527,0.241111049,0.193196241,0.201492578,0.147779959,0.171026779,0.165275921,0.109213056,0.173773167,0.184775365,0.174347267,0.089940466,0.098361224,0.111955635,0.104998797,0.142175466,0.014855617,0.103563268,0.139411205,0.125444622,0.189994673,0.130901913,0.149042594,0.104817173,0.111029139,0.142409472,0.12908931,0.099319234,0.097841072,0.097332797,0.079659375,0.105366221,0.090023586,0.156335252,0.071026495,0.070850503,0.074659631,0.071629461,0.044598333,0.018252961,0.018252961,0.04045499,0.055804331,0.070551396,0.331984493,0.139602442,0.065741448,0.074071111,0.110187252
815,0.018320881,0.056058712,0.064198039,0.47194498,0.074355448,0.025793123,0.031315201,0.031190593,0.025476669,0.06987234,0.018320881,0.149995091,0.095797121,0.099304435,0.099120504,0.188094746,0.120332749,0.12258769,0.116433938,0.11218681,0.052208205,0.060954836,0.039883584,0.067721882,0.075077722,0.1466136,0.112206909,0.114561209,0.133487587,0.136302848,0.130884892,0.217237649,0.175289932,0.25172065,0.1292174,0.124703123,0.124776919,0.13507372,0.241334499,0.181383131,0.133152333,-9999,0.118672804,0.10037812,0.029921637,0.078043384,0.056352212,0.138862207,0.137078557,0.067310073,0.04638267,0.091449378,0.114535077,0.123414084,0.160364154,0.131628158,0.118853379,0.115446177,0.126086474,0.133666978,0.112804265,0.127756962,0.096083336,0.12151197,0.137354373,0.130699399,0.146817982,0.124902797,0.131219248,0.127424727,0.131262072,0.120436319,0.119424402,0.157101784,0.014998013,0.124146931,0.293316845,0.136164561,0.103379695,0.140514493,0.115113342,0.126166651,0.109286709,0.115960241,0.12401396,0.117899255,0.125223976,0.198488994,0.049319633,0.129707882,0.11218681,0.115115315,0.106853289,0.090036231,0.096963586,0.013633633,0.022482182,0.02473236,0.187563136,0.110784646,0.141987279,0.135380532,0.124190064,0.116267229,0.136076884,0.126753467,0.127493996,0.112206909,0.236118183,0.143840767,0.133527965,0.113255831,0.130000342,0.16438861,0.131897911,0.083260948,0.191156078,0.076683684,0.17917752,0.07406692,0.050821456,0.061625329,0.020011482,0.081780905,0.093983403,0.094556811,0.149021689,0.181974484,0.10725061,0.241085285,0.193023903,0.201569713,0.147720636,0.171230208,0.165505457,0.109186992,0.173863141,0.184714919,0.17450116,0.089686441,0.098030359,0.111663111,0.104863979,0.141863084,0.014636851,0.103286019,0.139085053,0.125174309,0.189964447,0.130828801,0.148728174,0.104521125,0.110831341,0.142130407,0.12877736,0.099122306,0.097605885,0.097080798,0.079194412,0.105295303,0.089812799,0.15594259,0.070762267,0.070520444,0.074192392,0.071156842,0.044310537,0.018037948,0.018037948,0.040102542,0.055376124,0.07017082,0.331421067,0.139475645,0.065352805,0.073640334,0.110061789
816,0.018169031,0.055706103,0.063886046,0.471743308,0.074037056,0.025613524,0.031111651,0.030887635,0.02499257,0.069663794,0.018169031,0.14961214,0.09584114,0.099056347,0.099156041,0.187940191,0.1201654,0.122479943,0.11640104,0.111888896,0.051860418,0.060620299,0.039690034,0.067293445,0.074954262,0.146374731,0.11195521,0.114419856,0.133259719,0.135845871,0.130698477,0.217056425,0.17505778,0.251473766,0.128953091,0.12446348,0.124627271,0.134876905,0.24111118,0.181084204,0.132997823,-9999,0.118401945,0.099981776,0.029818522,0.077638317,0.056092729,0.138772174,0.137093096,0.066859869,0.045968764,0.09110708,0.114471338,0.123199375,0.160434985,0.131593356,0.118789361,0.115377269,0.126015729,0.133486033,0.11245737,0.127695321,0.095575445,0.121608847,0.137324801,0.130566994,0.146579078,0.124591485,0.131103587,0.127464576,0.131253023,0.120479729,0.119391851,0.156832556,0.014701532,0.123719067,0.292653037,0.135864885,0.103130103,0.140260432,0.114639912,0.12589264,0.108961303,0.115740213,0.123769099,0.117625378,0.124772514,0.197916901,0.049167171,0.129639244,0.111888896,0.1148159,0.106623594,0.089663283,0.09673894,0.013438375,0.022437052,0.024620124,0.187539654,0.110713056,0.141738395,0.135168275,0.123778493,0.115981969,0.135658652,0.126587426,0.127176578,0.11195521,0.235933448,0.143591131,0.133438448,0.112839965,0.129598392,0.164052563,0.131564983,0.083234651,0.190997397,0.076375284,0.178201415,0.073529765,0.050484341,0.061515089,0.019037316,0.081536511,0.093959422,0.09436078,0.149227268,0.18200207,0.106957726,0.241044292,0.19289011,0.201701212,0.147576758,0.171315965,0.165563196,0.10923554,0.173720978,0.184876399,0.174681821,0.089369105,0.097682178,0.111445274,0.104592138,0.14153442,0.014385124,0.102945208,0.138734274,0.12498928,0.189773185,0.13069595,0.148378304,0.104221401,0.110565411,0.141750045,0.128515745,0.098785098,0.097300161,0.096824268,0.078622323,0.105125815,0.089487377,0.155493917,0.070382541,0.07017939,0.073793648,0.070599499,0.044066355,0.017732632,0.017732632,0.039779287,0.054985864,0.069770114,0.330950092,0.138887272,0.064942542,0.07319136,0.109637279
817,0.017968612,0.055395876,0.063312888,0.47042865,0.073534666,0.025320869,0.030867207,0.030736657,0.024843685,0.0694645,0.017968612,0.14941085,0.095209198,0.098637362,0.099092283,0.18760803,0.119977345,0.122601448,0.116395525,0.111667652,0.051350154,0.060165475,0.039619287,0.066847283,0.074312016,0.146240864,0.111824633,0.114107013,0.132952799,0.135321608,0.130080431,0.216697311,0.175013674,0.250952153,0.128705264,0.124127814,0.124527055,0.134593329,0.240738928,0.180901991,0.132879807,-9999,0.117974208,0.099651358,0.029654437,0.077163601,0.055503056,0.138787779,0.13721968,0.066376361,0.045353917,0.09079548,0.114380866,0.1232211,0.16064026,0.131482037,0.118701974,0.115278884,0.125906267,0.133140448,0.112013079,0.127641509,0.09530474,0.121359343,0.137142462,0.130505545,0.146409515,0.124763201,0.131000941,0.127657658,0.131461395,0.120189385,0.119321822,0.156534764,0.014598985,0.123214725,0.292153589,0.135192953,0.102863612,0.139907612,0.114294888,0.125361953,0.108540935,0.115393197,0.123436995,0.117212946,0.124409018,0.19726914,0.048928845,0.129537347,0.111667652,0.114617504,0.106301609,0.089229463,0.096113399,0.013151449,0.021891095,0.024314953,0.187493305,0.109813698,0.141361197,0.134770324,0.123509115,0.115731783,0.13521801,0.126232717,0.126948704,0.111824633,0.235217783,0.143403089,0.133567296,0.112329434,0.129215032,0.163654834,0.130990652,0.083173614,0.190568833,0.076037373,0.178061801,0.072966005,0.049899254,0.061309986,0.018991008,0.081204038,0.093492313,0.093884333,0.148850895,0.181953647,0.106523261,0.241036782,0.192697344,0.202025736,0.147959958,0.171406966,0.165700919,0.109261137,0.173867273,0.185054981,0.17486,0.088895415,0.097414707,0.111181768,0.104171626,0.141352829,0.014259301,0.102594883,0.138397929,0.124759859,0.189457277,0.130320175,0.147925409,0.103992312,0.110155391,0.141412028,0.128335796,0.098382054,0.096975412,0.096581618,0.078279664,0.104527761,0.088995894,0.155255149,0.06977513,0.069868622,0.073250911,0.070217513,0.043611037,0.017545035,0.017545035,0.039272012,0.054641643,0.069304438,0.330620657,0.137808951,0.064531311,0.072658896,0.108976215
818,0.017770215,0.05496246,0.06293247,0.467401613,0.072849459,0.025267868,0.030615273,0.030480962,0.024753584,0.069139079,0.017770215,0.149194218,0.095188062,0.098341457,0.099016455,0.187238144,0.119745619,0.122333998,0.116289667,0.111469226,0.05097975,0.059720976,0.039280146,0.066472055,0.074094368,0.145739043,0.111264606,0.113167116,0.13254882,0.134779997,0.129759304,0.216223026,0.17451698,0.250671435,0.128245131,0.123891743,0.123884581,0.13434428,0.240127578,0.18064398,0.132626262,-9999,0.117572074,0.099057539,0.02942865,0.076704941,0.054972904,0.138763251,0.137195034,0.065884969,0.044660711,0.090292783,0.114312949,0.123024252,0.16028627,0.131409009,0.118501834,0.115107751,0.125853332,0.132900813,0.111371835,0.127415213,0.094980116,0.121067512,0.136986139,0.130157657,0.146306099,0.124758237,0.131100454,0.127258839,0.131323395,0.120230276,0.119048631,0.155994797,0.014157023,0.122453213,0.291716511,0.134704109,0.102274926,0.139471722,0.113724835,0.124993133,0.108151332,0.115006594,0.123093868,0.116824401,0.124086568,0.196431696,0.048710789,0.129479646,0.111469226,0.114566331,0.105901813,0.089121598,0.096244352,0.012975104,0.021681357,0.024098007,0.187043942,0.109678862,0.140990289,0.134412269,0.123151078,0.115211046,0.134814856,0.125684537,0.126542541,0.111264606,0.234325506,0.143083092,0.133660486,0.11190361,0.128847974,0.163122966,0.130312709,0.083185053,0.190046846,0.075806546,0.178394133,0.072251813,0.049597311,0.060373117,0.019531267,0.080961285,0.093013433,0.093403926,0.149048532,0.181910804,0.10598197,0.240788516,0.19242992,0.202045854,0.148325012,0.17140407,0.165565311,0.10962883,0.174418768,0.185760052,0.174967513,0.088439467,0.096769887,0.110788401,0.103788,0.140917103,0.014011732,0.102257732,0.138140671,0.124402955,0.189005641,0.129893939,0.147680553,0.103559549,0.109650556,0.140836221,0.127823292,0.098022978,0.096502988,0.096144013,0.077948311,0.104071967,0.088497224,0.155105426,0.069296132,0.069419893,0.072709367,0.069853154,0.043399465,0.017465758,0.017465758,0.039003107,0.054024407,0.06878853,0.330789934,0.136424309,0.06388466,0.07229718,0.108272672
819,0.017668408,0.054451932,0.06251747,0.464261455,0.072130904,0.025164981,0.030175959,0.030306119,0.024735517,0.06885655,0.017668408,0.149008263,0.095399728,0.097946309,0.098913848,0.186851333,0.119462261,0.122217453,0.116244746,0.111217384,0.050492119,0.059202549,0.038611099,0.065905967,0.073627858,0.145266861,0.110805928,0.11275239,0.131854668,0.134415162,0.129118255,0.215793888,0.17402202,0.250419446,0.127911438,0.123487956,0.123467187,0.133896881,0.239434117,0.180256484,0.132331038,-9999,0.117098406,0.098427261,0.029224791,0.07618008,0.054461902,0.138732547,0.137101328,0.065292712,0.043962679,0.08979134,0.11401519,0.122624862,0.159838763,0.131323117,0.118316468,0.114983397,0.125681268,0.132544169,0.110758749,0.127160723,0.094661151,0.120679213,0.136764371,0.129907642,0.146176342,0.124413385,0.13100358,0.12701024,0.131230574,0.12009604,0.118690916,0.155604208,0.013851107,0.121849366,0.290956404,0.134277193,0.101730393,0.138941667,0.113143324,0.124558108,0.107814259,0.114686639,0.122588222,0.116418733,0.123565673,0.195596602,0.048407651,0.129288086,0.111217384,0.11430419,0.105415252,0.089075044,0.096094036,0.012904612,0.021442029,0.023625164,0.186604438,0.109529678,0.140495367,0.133836529,0.122729086,0.114638065,0.134250144,0.125225138,0.12592298,0.110805928,0.233412855,0.142739166,0.133726981,0.111356036,0.12835347,0.162541223,0.12957035,0.083001651,0.189303589,0.075565208,0.17855955,0.071674875,0.048895073,0.059797996,0.019160632,0.080645966,0.092668985,0.092910193,0.149140441,0.181828805,0.10548813,0.240484421,0.192249543,0.202096871,0.148290448,0.171355111,0.165700616,0.110174146,0.174360525,0.18612684,0.175029699,0.087997237,0.096135448,0.110295637,0.103394884,0.140398401,0.013864978,0.101909532,0.13781003,0.124078866,0.188328144,0.129437125,0.147319962,0.103083315,0.109257766,0.140201827,0.127185992,0.097550482,0.096045569,0.095672494,0.077577146,0.103643025,0.088073642,0.154727281,0.069093002,0.069017793,0.072206354,0.069150987,0.042958419,0.017394565,0.017394565,0.038679601,0.053458741,0.0681753,0.331437386,0.135212227,0.063280662,0.071640989,0.10748403
